"","international.plan","voice.mail.plan","number.vmail.messages","number.customer.service.calls","total.charge","charge_category","minutes_category","Avg_Min_call","Churn"
"3050","1","1",-0.567533059487881,"3",-0.612004920528785,"2","2","2","1"
"3051","1","1",-0.567533059487881,"4",-0.301703805891346,"2","2","2","2"
"3052","1","1",-0.567533059487881,"1",0.231935053676226,"3","3","3","1"
"3053","1","1",-0.567533059487881,"2",-0.623863561852509,"2","2","2","1"
"3054","1","1",-0.567533059487881,"0",0.410802893642394,"3","3","2","1"
"3055","1","1",-0.567533059487881,"0",0.107419319777126,"3","2","2","1"
"3056","1","1",-0.567533059487881,"2",-0.179164512212867,"2","2","2","1"
"3057","1","1",-0.567533059487881,"2",1.07785146810186,"3","3","3","1"
"3058","1","1",-0.567533059487881,"1",-0.978634581453913,"2","2","2","1"
"3059","1","1",-0.567533059487881,"3",0.0787609365781275,"3","2","2","1"
"3060","1","2",2.13868860110137,"2",-1.26324197322329,"2","2","2","1"
"3061","1","1",-0.567533059487881,"3",1.06500460666782,"3","3","3","1"
"3062","1","1",-0.567533059487881,"2",1.00669962015951,"3","3","3","1"
"3063","1","2",1.82940612560545,"0",0.398944252318669,"3","2","2","1"
"3064","1","2",1.36548241236158,"1",-0.754308616413472,"2","2","2","1"
"3065","1","1",-0.567533059487881,"4",1.84471027370266,"3","3","3","2"
"3066","1","2",1.6747648878575,"3",0.627223097800352,"3","3","3","1"
"3067","1","1",-0.567533059487881,"3",0.34063926581036,"3","3","3","1"
"3068","1","1",-0.567533059487881,"0",-1.50337946002869,"2","2","2","1"
"3069","1","2",1.05619993686567,"2",-0.50330070839465,"2","2","3","1"
"3070","1","2",1.44280303123556,"1",-0.631769322734991,"2","2","2","1"
"3071","1","1",-0.567533059487881,"3",-0.372855653833688,"2","2","2","2"
"3072","1","2",2.06136798222739,"1",-0.789884540384642,"2","2","2","1"
"3073","1","1",-0.567533059487881,"0",2.09868284205241,"4","3","3","2"
"3074","1","2",2.3706504577233,"2",0.00859730874609423,"2","3","3","1"
"3075","1","1",-0.567533059487881,"1",-2.24750920309236,"1","2","2","1"
"3076","1","2",2.52529169547126,"2",-0.341232610303758,"2","3","3","1"
"3077","1","1",-0.567533059487881,"2",-0.6900743092433,"2","2","2","1"
"3078","1","2",1.6747648878575,"0",1.99491973046983,"3","4","3","1"
"3079","1","1",-0.567533059487881,"1",-2.25343852375422,"1","2","2","1"
"3080","1","1",-0.567533059487881,"5",-1.17232572307474,"2","2","2","2"
"3081","1","1",-0.567533059487881,"0",-0.620898901521578,"2","2","2","1"
"3082","1","1",-0.567533059487881,"6",0.124219061652402,"3","3","3","1"
"3083","1","1",-0.567533059487881,"3",0.0678905153647127,"3","2","2","1"
"3084","1","1",-0.567533059487881,"0",1.014605381042,"3","3","2","1"
"3085","1","1",-0.567533059487881,"2",0.0639376349234722,"3","3","2","1"
"3086","2","1",-0.567533059487881,"3",-0.779014119171229,"2","2","3","1"
"3087","2","1",-0.567533059487881,"3",0.384120950664015,"3","2","2","1"
"3088","1","1",-0.567533059487881,"0",0.643034619565317,"3","3","3","1"
"3089","1","2",1.6747648878575,"1",0.343603926141292,"3","3","2","1"
"3090","1","2",1.75208550673147,"3",-1.22272494870056,"2","2","2","1"
"3091","1","1",-0.567533059487881,"1",-1.47175641649876,"2","2","2","1"
"3092","1","1",-0.567533059487881,"1",-0.983575682005465,"2","2","2","1"
"3093","1","1",-0.567533059487881,"0",-1.8393742975342,"2","2","2","1"
"3094","1","1",-0.567533059487881,"2",1.52353873785181,"3","3","3","2"
"3095","1","1",-0.567533059487881,"1",-1.17430216329536,"2","2","2","1"
"3096","1","2",1.52012365010954,"1",0.6509403804478,"3","3","3","1"
"3097","1","2",2.21600921997535,"3",1.56800864281578,"3","3","3","1"
"3098","1","1",-0.567533059487881,"2",-0.250316360155209,"2","2","2","1"
"3099","1","1",-0.567533059487881,"0",-0.195964254088141,"2","2","2","1"
"3100","1","1",-0.567533059487881,"0",-0.362973452730586,"2","2","2","1"
"3101","1","1",-0.567533059487881,"0",0.192406249263813,"3","3","3","1"
"3102","1","2",1.90672674447943,"1",-0.882777230753812,"2","2","2","1"
"3103","1","2",1.90672674447943,"3",-0.647580844499957,"2","2","2","1"
"3104","1","1",-0.567533059487881,"2",1.06203994633689,"3","3","3","1"
"3105","1","2",0.43763498587384,"0",0.288263599963913,"3","2","3","1"
"3106","1","1",-0.567533059487881,"0",1.19841432155972,"3","3","3","1"
"3107","1","2",1.44280303123556,"1",-0.992469662998257,"2","2","2","1"
"3108","1","1",-0.567533059487881,"1",0.299134021177327,"3","3","3","1"
"3109","1","2",1.75208550673147,"2",-1.38479304679145,"2","2","2","1"
"3110","2","1",-0.567533059487881,"0",-0.499347827953409,"2","2","2","1"
"3111","1","2",1.59744426898352,"1",0.40289713275991,"3","3","3","1"
"3112","1","2",1.90672674447943,"1",0.315933763052602,"3","3","3","1"
"3113","1","1",-0.567533059487881,"7",-1.00432830432198,"2","2","2","2"
"3114","1","1",-0.567533059487881,"2",2.26766848091548,"4","3","3","2"
"3115","1","1",-0.567533059487881,"0",-0.895624092187846,"2","2","2","1"
"3116","1","1",-0.567533059487881,"4",0.729997989272626,"3","3","2","1"
"3117","1","1",-0.567533059487881,"1",0.373250529450602,"3","3","3","1"
"3118","1","1",-0.567533059487881,"2",-0.301703805891345,"2","2","2","1"
"3119","1","2",1.98404736335341,"1",-0.010178873349803,"2","3","3","1"
"3120","1","1",-0.567533059487881,"0",-1.20197232638404,"2","2","2","1"
"3121","1","2",1.05619993686567,"2",1.4266931670414,"3","3","3","1"
"3122","1","1",-0.567533059487881,"1",-1.00235186410136,"2","2","2","1"
"3123","1","1",-0.567533059487881,"3",0.0728316159162647,"3","2","2","1"
"3124","1","2",0.746917461369754,"0",0.529389306879631,"3","3","3","1"
"3125","1","2",1.2881617934876,"3",0.893054307473829,"3","3","3","1"
"3126","1","1",-0.567533059487881,"4",-0.435113520783238,"2","2","2","2"
"3127","1","1",-0.567533059487881,"0",1.4168109659383,"3","3","3","1"
"3128","1","1",-0.567533059487881,"4",-0.737508874538196,"2","3","3","2"
"3129","1","1",-0.567533059487881,"3",-0.293798045008863,"2","2","2","1"
"3130","1","2",0.669596842495775,"2",-1.21383096770777,"2","2","2","1"
"3131","1","2",1.36548241236158,"3",-1.11995005722829,"2","2","2","1"
"3132","1","1",-0.567533059487881,"5",-0.0754014006302829,"2","2","3","1"
"3133","1","1",-0.567533059487881,"2",2.06412918213635,"4","4","3","2"
"3134","1","1",-0.567533059487881,"2",-0.117894865373627,"2","3","3","1"
"3135","1","1",-0.567533059487881,"3",-1.63876561514121,"2","1","2","1"
"3136","1","1",-0.567533059487881,"1",0.636117078793145,"3","3","3","1"
"3137","1","2",2.21600921997535,"1",-1.73956406639286,"2","2","2","1"
"3138","1","1",-0.567533059487881,"3",-0.947999758034294,"2","2","2","1"
"3139","1","1",-0.567533059487881,"2",-0.975669921122983,"2","2","2","1"
"3140","1","1",-0.567533059487881,"2",-0.28688050423669,"2","3","2","1"
"3141","1","1",-0.567533059487881,"5",1.41285808549705,"3","3","3","1"
"3142","1","2",1.82940612560545,"1",1.03634622346882,"3","3","3","1"
"3143","1","1",-0.567533059487881,"2",-0.280951183574829,"2","2","2","1"
"3144","1","1",-0.567533059487881,"3",-1.2454540112377,"2","2","2","1"
"3145","1","1",-0.567533059487881,"5",-0.996422543439499,"2","2","2","2"
"3146","1","1",-0.567533059487881,"3",0.105442879556505,"3","2","3","1"
"3147","1","1",-0.567533059487881,"1",0.561012350409562,"3","3","3","1"
"3148","1","1",-0.567533059487881,"4",0.516542445445597,"3","3","2","1"
"3149","2","1",-0.567533059487881,"0",1.10058053063899,"3","3","2","2"
"3150","1","1",-0.567533059487881,"1",0.574847431953905,"3","3","2","1"
"3151","1","2",0.514955604747818,"2",-0.071448520189041,"2","3","2","1"
"3152","1","1",-0.567533059487881,"0",1.65497201252308,"3","3","3","2"
"3153","1","1",-0.567533059487881,"1",0.989899878284239,"3","3","3","1"
"3154","1","1",-0.567533059487881,"2",0.258616996654605,"3","2","3","1"
"3155","1","2",0.539393517626081,"2",-0.303680246111966,"2","2","2","1"
"3156","1","1",-0.567533059487881,"2",-1.24051291068615,"2","2","2","1"
"3157","1","1",-0.567533059487881,"3",-1.11896183711798,"2","2","2","1"
"3158","2","1",-0.567533059487881,"4",-1.03792778807253,"2","2","2","2"
"3159","1","1",-0.567533059487881,"3",0.232923273786536,"3","3","2","1"
"3160","1","1",-0.567533059487881,"1",0.504683804121873,"3","2","2","1"
"3161","1","1",-0.567533059487881,"0",0.740868410486038,"3","3","3","1"
"3162","1","1",-0.567533059487881,"2",0.911830489569724,"3","3","3","1"
"3163","1","1",-0.567533059487881,"0",-0.785931659943402,"2","2","2","1"
"3164","1","2",1.75208550673147,"2",1.37332928108464,"3","3","3","1"
"3165","1","1",-0.567533059487881,"1",0.940488872768723,"3","3","2","1"
"3166","1","2",0.573889259185124,"1",0.531365747100251,"3","3","3","1"
"3167","1","1",-0.567533059487881,"2",1.52946805851367,"3","3","3","2"
"3168","1","1",-0.567533059487881,"1",0.215135311800951,"3","2","2","1"
"3169","1","1",-0.567533059487881,"1",1.84273383348204,"3","3","3","2"
"3170","1","1",-0.567533059487881,"4",-1.93621986834461,"1","2","2","2"
"3171","1","1",-0.567533059487881,"0",-0.691062529353611,"2","2","2","1"
"3172","1","1",-0.567533059487881,"1",0.536306847651804,"3","3","2","1"
"3173","1","1",-0.567533059487881,"3",1.25968396839896,"3","3","3","1"
"3174","1","1",-0.567533059487881,"3",-0.349138371186241,"2","3","2","1"
"3175","1","2",0.169889654695258,"2",-2.6151270841278,"1","2","2","1"
"3176","1","2",1.59744426898352,"0",1.79529926818715,"3","3","3","1"
"3177","1","1",-0.567533059487881,"0",-1.51128522091117,"2","2","2","1"
"3178","1","2",2.60261231434524,"1",-0.802731401818676,"2","2","2","1"
"3179","1","1",-0.567533059487881,"0",-0.00326133257763003,"2","2","2","1"
"3180","1","1",-0.567533059487881,"1",0.0639376349234715,"3","2","2","1"
"3181","2","1",-0.567533059487881,"1",-1.43914515285852,"2","2","2","1"
"3182","1","1",-0.567533059487881,"5",0.272452078198948,"3","2","3","1"
"3183","1","1",-0.567533059487881,"3",-0.104059783829282,"2","2","2","1"
"3184","1","1",-0.567533059487881,"2",-0.783955219722781,"2","2","2","1"
"3185","1","1",-0.567533059487881,"0",0.133113042645194,"3","3","2","1"
"3186","1","1",-0.567533059487881,"0",0.870325244936691,"3","3","2","1"
"3187","1","1",-0.567533059487881,"3",-0.304668466222277,"2","2","2","1"
"3188","1","2",2.44797107659728,"1",1.06401638655751,"3","3","3","1"
"3189","2","1",-0.567533059487881,"1",0.553106589527078,"3","3","3","1"
"3190","2","1",-0.567533059487881,"0",1.27846015049485,"3","3","3","2"
"3191","1","1",-0.567533059487881,"6",-0.531959091593649,"2","2","2","2"
"3192","1","1",-0.567533059487881,"0",0.367321208788738,"3","2","3","2"
"3193","1","2",2.29332983884932,"2",-0.196952474198452,"2","2","2","1"
"3194","1","1",-0.567533059487881,"1",-1.66544755811958,"2","2","2","1"
"3195","1","2",2.60261231434524,"0",-0.547770613358615,"2","2","2","1"
"3196","1","2",1.6747648878575,"2",0.46317855948884,"3","2","2","1"
"3197","1","1",-0.567533059487881,"1",-0.133706387138592,"2","3","3","1"
"3198","1","1",-0.567533059487881,"0",1.33281225656192,"3","3","3","1"
"3199","1","2",1.90672674447943,"2",-0.628804662404061,"2","2","2","1"
"3200","1","1",-0.567533059487881,"1",-0.797790301267125,"2","2","2","1"
"3201","2","1",-0.567533059487881,"1",-2.39673043974922,"1","1","2","1"
"3202","1","2",1.90672674447943,"1",0.568918111292044,"3","3","2","1"
"3203","1","1",-0.567533059487881,"3",0.211182431359709,"3","3","3","1"
"3204","1","2",2.52529169547126,"1",1.49784501498374,"3","3","3","1"
"3205","1","1",-0.567533059487881,"1",1.12133315295551,"3","3","3","1"
"3206","1","1",-0.567533059487881,"1",2.20976700536691,"4","4","4","2"
"3207","1","1",-0.567533059487881,"1",-0.684144988581439,"2","2","2","1"
"3208","1","2",1.13352055573965,"0",2.23703365749586,"4","3","3","1"
"3209","1","1",-0.567533059487881,"2",0.505672024232183,"3","2","2","1"
"3210","2","2",1.2881617934876,"3",-0.118883085483937,"2","3","3","2"
"3211","2","1",-0.567533059487881,"1",0.444402377392944,"3","3","3","1"
"3212","1","1",-0.567533059487881,"2",-2.48863491000808,"1","1","1","1"
"3213","1","2",2.3706504577233,"0",-2.00934815650757,"1","2","2","1"
"3214","1","1",-0.567533059487881,"1",-0.0269786152250771,"2","3","2","1"
"3215","2","1",-0.567533059487881,"3",-0.0892364821746274,"2","2","3","1"
"3216","1","2",1.82940612560545,"1",-0.331350409200655,"2","3","3","1"
"3217","1","2",1.2881617934876,"0",0.0145266294079557,"2","3","3","1"
"3218","1","2",1.75208550673147,"1",1.33281225656192,"3","3","3","1"
"3219","1","2",0.824238080243732,"2",0.190429809043192,"3","3","3","1"
"3220","1","2",2.13868860110137,"2",0.446378817613564,"3","3","2","1"
"3221","1","2",0.360314366999861,"0",0.551130149306458,"3","3","3","1"
"3222","1","1",-0.567533059487881,"1",-0.149517908903557,"2","2","2","1"
"3223","2","2",1.6747648878575,"3",-0.857083507885744,"2","2","2","1"
"3224","1","1",-0.567533059487881,"2",0.0837020371296782,"3","3","2","1"
"3225","1","1",-0.567533059487881,"3",1.52551517807243,"3","3","3","2"
"3226","1","1",-0.567533059487881,"2",1.1490033160442,"3","3","3","1"
"3227","1","1",-0.567533059487881,"2",1.56207932215391,"3","3","3","2"
"3228","1","1",-0.567533059487881,"0",-0.534923751924581,"2","2","2","1"
"3229","1","1",-0.567533059487881,"5",0.925665571114069,"3","3","3","1"
"3230","1","1",-0.567533059487881,"1",0.290240040184535,"3","2","3","1"
"3231","1","1",-0.567533059487881,"1",-0.458830803430686,"2","2","2","1"
"3232","1","2",1.52012365010954,"1",0.205253110697848,"3","3","3","1"
"3233","1","1",-0.567533059487881,"1",0.573859211843596,"3","3","2","1"
"3234","1","1",-0.567533059487881,"0",-1.19406656550156,"2","2","2","1"
"3235","1","2",1.59744426898352,"1",-0.310597786884139,"2","2","2","1"
"3236","1","2",1.36548241236158,"3",-0.821507583914573,"2","2","2","1"
"3237","1","2",2.06136798222739,"0",0.758656372471625,"3","2","2","1"
"3238","2","1",-0.567533059487881,"1",-0.623863561852509,"2","2","2","1"
"3239","1","1",-0.567533059487881,"3",1.76268800454691,"3","3","3","2"
"3240","1","2",1.98404736335341,"2",-0.574452556336994,"2","2","3","1"
"3241","1","1",-0.567533059487881,"1",0.942465312989343,"3","3","3","1"
"3242","2","1",-0.567533059487881,"1",0.900960068356309,"3","3","3","2"
"3243","1","2",1.75208550673147,"0",0.498754483460012,"3","3","3","1"
"3244","2","1",-0.567533059487881,"5",-1.69311772120827,"2","2","2","2"
"3245","1","1",-0.567533059487881,"1",1.03931088379975,"3","3","3","1"
"3246","1","1",-0.567533059487881,"3",-1.84629183830637,"2","2","2","1"
"3247","2","2",0.53417750441658,"0",-0.939105777041501,"2","2","2","2"
"3248","1","1",-0.567533059487881,"4",-1.90558504492499,"2","1","2","2"
"3249","1","1",-0.567533059487881,"0",-0.259210341148002,"2","3","3","1"
"3250","1","1",-0.567533059487881,"0",0.935547772217171,"3","3","3","1"
"3251","1","1",-0.567533059487881,"0",-0.152482569234488,"2","3","3","1"
"3252","1","1",-0.567533059487881,"2",1.19544966122879,"3","3","2","1"
"3253","1","1",-0.567533059487881,"0",0.301110461397948,"3","3","3","1"
"3254","1","2",1.2881617934876,"1",-0.627816442293751,"2","2","2","1"
"3255","1","2",1.75208550673147,"1",0.914795149900655,"3","3","3","1"
"3256","2","1",-0.567533059487881,"2",1.44349290891667,"3","3","3","2"
"3257","1","1",-0.567533059487881,"3",1.39902300395271,"3","3","3","1"
"3258","1","1",-0.567533059487881,"2",-0.249328140044899,"2","3","2","1"
"3259","1","1",-0.567533059487881,"2",0.694422065301454,"3","2","2","1"
"3260","1","1",-0.567533059487881,"1",-0.847201306782642,"2","2","2","1"
"3261","1","1",-0.567533059487881,"1",0.825855339972726,"3","2","2","1"
"3262","1","1",-0.567533059487881,"1",-0.71675625222168,"2","2","2","1"
"3263","1","1",-0.567533059487881,"1",-0.399537596812068,"2","2","2","1"
"3264","1","1",-0.567533059487881,"2",-0.912423834063122,"2","2","2","1"
"3265","1","2",1.2881617934876,"0",-1.38578126690176,"2","2","2","1"
"3266","1","1",-0.567533059487881,"3",1.94550872495432,"3","3","3","2"
"3267","1","2",1.98404736335341,"3",0.0688787354750228,"3","3","3","1"
"3268","1","1",-0.567533059487881,"1",0.624258437469421,"3","3","3","1"
"3269","1","1",-0.567533059487881,"2",2.27359780157734,"4","3","3","2"
"3270","2","1",-0.567533059487881,"1",0.554094809637389,"3","3","2","1"
"3271","1","1",-0.567533059487881,"2",0.0431850126069548,"2","2","3","1"
"3272","1","1",-0.567533059487881,"2",-1.03101024730036,"2","2","3","1"
"3273","1","1",-0.567533059487881,"2",2.3180677065413,"4","3","3","2"
"3274","1","1",-0.567533059487881,"3",1.3980347838424,"3","3","3","1"
"3275","1","1",-0.567533059487881,"1",0.208217771028778,"3","2","2","1"
"3276","1","2",1.52012365010954,"1",-1.26620663355422,"2","2","2","1"
"3277","1","2",1.13352055573965,"1",0.424637975186738,"3","3","2","1"
"3278","1","1",-0.567533059487881,"2",-0.720709132662919,"2","2","2","1"
"3279","1","1",-0.567533059487881,"2",1.03832266368945,"3","3","3","1"
"3280","1","2",1.37000566905292,"2",0.747785951258211,"3","3","3","1"
"3281","1","1",-0.567533059487881,"4",-0.601134499315372,"2","3","2","2"
"3282","1","1",-0.567533059487881,"1",0.11927796110085,"3","3","3","1"
"3283","1","2",1.82940612560545,"3",1.17568525902258,"3","3","3","1"
"3284","1","1",-0.567533059487881,"3",1.40890520505581,"3","3","3","1"
"3285","1","2",1.52012365010954,"1",-0.495394947512167,"2","2","2","1"
"3286","1","1",-0.567533059487881,"0",-1.12983225833139,"2","2","2","1"
"3287","1","2",1.75208550673147,"0",0.738891970265419,"3","3","2","1"
"3288","1","2",2.67993293321922,"4",-0.281939403685139,"2","2","3","2"
"3289","1","1",-0.567533059487881,"1",-0.405466917473929,"2","3","3","1"
"3290","1","1",-0.567533059487881,"1",-0.954917298806465,"2","2","2","1"
"3291","1","1",-0.567533059487881,"0",-1.52512030245552,"2","2","2","1"
"3292","2","2",1.13352055573965,"1",-0.0724367402993518,"2","2","2","2"
"3293","1","1",-0.567533059487881,"1",-0.667345246706163,"2","2","2","1"
"3294","1","1",-0.567533059487881,"0",-0.300715585781035,"2","2","2","1"
"3295","1","1",-0.567533059487881,"1",-2.06073560224371,"1","2","2","1"
"3296","1","1",-0.567533059487881,"1",0.257628776544294,"3","2","3","1"
"3297","1","1",-0.567533059487881,"1",0.195370909594744,"3","2","2","1"
"3298","1","2",1.98404736335341,"1",0.588682513498251,"3","2","3","1"
"3299","1","1",-0.567533059487881,"1",-1.58737816940507,"2","2","2","1"
"3300","1","1",-0.567533059487881,"2",-0.28292762379545,"2","2","2","1"
"3301","1","2",1.05619993686567,"1",-0.895624092187847,"2","2","2","1"
"3302","1","1",-0.567533059487881,"0",1.49784501498374,"3","3","3","2"
"3303","2","1",-0.567533059487881,"1",-0.644616184169025,"2","2","2","1"
"3304","1","2",1.44280303123556,"2",-0.861036388326985,"2","2","2","1"
"3305","2","1",-0.567533059487881,"4",0.201300230256605,"3","3","2","2"
"3306","1","2",1.13352055573965,"2",0.973100136408964,"3","3","3","1"
"3307","1","2",1.6747648878575,"1",-1.52610852256583,"2","2","2","1"
